id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm50237,Halloweentown II: Kalabar's Revenge,MOVIE,"The Cromwell clan live in the real world, except for their grandmother who lives in Halloweentown, a place where monsters go to escape reality. But now the son of the Cromwells' old enemy Kalabar has a plan to use the grandmother's book to turn Halloweentown into a grey dreary version of the real world, while transform the denizens of the real world into monsters.",2001,G,81,"['family', 'fantasy', 'action']",['US'],0,tt0274761,6.3,9642,10.356,6.9
ts3533,The Avengers: Earth's Mightiest Heroes,SHOW,"When the powers of a single hero are not enough to save the world, the world’s greatest heroes—Iron Man, Thor, Captain America, The Hulk, Ant-Man/Giant Man and Wasp—assemble to form the Avengers.",2010,TV-Y7,24,"['scifi', 'action', 'animation', 'family']",['US'],2,tt1626038,8.3,15398,66.274,8.226
tm136160,X2,MOVIE,"Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses—Magneto and Mystique—to unhinge Stryker's scheme to exterminate all mutants.",2003,PG-13,133,"['action', 'scifi', 'thriller']",['US'],0,tt0290334,7.4,556856,2.237,7.022
tm118928,The Country Bears,MOVIE,"For Beary Barrington, The Country Bears' young #1 fan, fitting in with his all-too-human family is proving im-paws-ible. When he runs away to find Country Bear Hall and his heroes, he discovers the venue that made them famous is near foreclosure. Beary hightails it over the river and through the woods to get the Bears in the Band back together for an all-out reunion concert to save Country Bear Hall.",2002,G,85,"['comedy', 'documentation', 'family', 'music']",['US'],0,tt0473004,4.2,5803,10.052,4.8
ts21190,Iron Man: Armored Adventures,SHOW,"Iron Man: Armored Adventures is a 3D CGI cartoon series based on the Marvel Comics superhero Iron Man. It debuted in the USA on the Nicktoons on April 24, 2009, and has already begun airing on Canadian network Teletoon. Iron Man: Armored Adventures aired on Nickelodeon on July 4, 2009 until September 12, 2009. The series is story edited by showrunner Christopher Yost, who also worked on Wolverine and the X-Men, and numerous other Marvel Animation projects. The television show is not related to the 2007 animated film The Invincible Iron Man; It has a different voice cast, but some story elements are similar and the show uses the same musical score as the film in some instances. It is the first Iron Man television series since Iron Man from 1994–1996, and started airing after the success of the live action Iron Man film.

The series follows the adventures of teenage child prodigy Tony Stark and his alter ego of Iron Man. As Iron Man, he uses his technological inventions to fight various similarly technologically advanced threats. His friends, James ""Rhodey"" Rhodes and Pepper Potts help him on his courageous, and dangerous adventures.",2009,TV-Y7,23,"['action', 'scifi', 'family', 'fantasy', 'animation']",['US'],2,tt0837143,6.5,3773,18.352,7.5
ts20626,Hannah Montana,SHOW,"At home and school, she's Miley Stewart, a typical teenager, but when the lights go down and the curtain goes up, she emerges as the glamorous and talented Hannah Montana. Having the ""Best of Both Worlds"" is a complicated proposition, and keeping her identity under wraps leads Miley and her friends into some hilarious capers as she tries to balance her normal life with her rock star persona.",2006,TV-G,24,"['comedy', 'family', 'music']",['US'],4,tt0493093,5.2,41412,66.554,7.241
tm132504,Prep & Landing,MOVIE,"Wayne gets a new rookie partner, Lanny, after his previous partner got the promotion he wanted. Lanny has to remind Wayne of the Spirit of Christmas and the importance of being an elf in Santa's Prep and Landing elite unit.",2009,G,22,"['animation', 'fantasy', 'family', 'comedy']",['US'],0,tt1474311,7.6,3651,6.333,6.9
tm100894,Tangled,MOVIE,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.",2010,PG,100,"['animation', 'romance', 'comedy', 'family', 'fantasy']",['US'],0,tt0398286,7.7,462539,158.926,7.6
tm114448,Lilo & Stitch,MOVIE,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",2002,PG,85,"['animation', 'drama', 'family', 'fantasy', 'scifi', 'comedy']",['US'],0,tt0275847,7.3,196124,68.871,7.501
tm103181,You Again,MOVIE,"History -- make that high school -- may repeat itself when Marni learns that Joanna, the mean girl from her past, is set to be her sister-in-law. Before the wedding bells toll, Marni must show her brother that a tiger doesn't change its stripes. On Marni's side is her mother, while Joanna's backed by her wealthy aunt.",2010,PG,105,"['comedy', 'romance']",['US'],0,tt1414382,5.7,52871,19.168,6.315
tm100267,Alice in Wonderland,MOVIE,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",2010,PG,108,"['fantasy', 'family']",['US'],0,tt1014759,6.4,421624,50.225,6.617
ts20394,Kim Possible,SHOW,"If there's danger or trouble, Kim Possible is there on the double to save the world from villains... and still make it home in time for cheerleading practice! Luckily, Kim has her sidekick Ron Stoppable and his pet naked mole-rat Rufus by her side.",2002,TV-G,21,"['action', 'comedy', 'family', 'romance', 'scifi', 'animation']",['US'],4,tt0278866,7.2,29286,35.897,7.587
ts32553,Little Einsteins,SHOW,A group of musically gifted and ethnically diverse children travel around the world in an artificially intelligent rocket named Rocket.,2005,TV-Y,25,"['animation', 'scifi', 'drama', 'comedy', 'family', 'music']","['JP', 'US']",3,tt0756522,6.3,2078,33.509,7.079
tm154034,Old Dogs,MOVIE,"Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's up tight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?",2009,PG,88,"['comedy', 'crime', 'drama', 'family']",['US'],0,tt1130090,6.4,57,16.222,5.5
tm34558,Star Wars: The Clone Wars,MOVIE,"Set between Episode II and III, The Clone Wars is the first computer animated Star Wars film. Anakin and Obi Wan must find out who kidnapped Jabba the Hutt's son and return him safely. The Separatists will try anything to stop them and ruin any chance of a diplomatic agreement between the Hutts and the Republic.",2008,PG,98,"['scifi', 'action', 'family', 'fantasy', 'animation']",['US'],0,tt1185834,5.9,67905,20.059,6.115
tm113299,Get a Clue,MOVIE,"A wealthy student with too much fashion sense, her equally rich friends, and her rival/superior from the school paper work together to solve the case when their teacher goes missing.",2002,G,107,"['comedy', 'family', 'crime']",['CA'],0,tt0282521,5,6780,9.711,5.4
tm54852,The Chronicles of Narnia: Prince Caspian,MOVIE,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",2008,PG,150,"['fantasy', 'action', 'family', 'european']","['PL', 'SI', 'US', 'CZ']",0,tt0499448,6.5,215037,49.071,6.6
tm164391,The Pacifier,MOVIE,Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains hidden in the kids' house.,2005,PG,95,"['comedy', 'family', 'action', 'drama']","['US', 'CA']",0,tt0395699,5.6,96615,24.595,6
tm138383,Confessions of a Shopaholic,MOVIE,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping - a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door - until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",2009,PG,104,"['comedy', 'romance']",['US'],0,tt1093908,5.8,79964,30.752,6.439
tm35821,Bolt,MOVIE,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",2008,PG,98,"['comedy', 'fantasy', 'animation', 'crime', 'drama', 'family', 'scifi']",['US'],0,tt0397892,6.8,216153,58.477,6.482
tm137900,Cheaper by the Dozen,MOVIE,"The Baker brood moves to Chicago after patriarch Tom gets a job coaching football at Northwestern University, forcing his writer wife, Mary, and the couple's 12 children to make a major adjustment. The transition works well until work demands pull the parents away from home, leaving the kids bored -- and increasingly mischievous.",2003,PG,98,"['comedy', 'family']",['US'],0,tt0349205,5.9,104395,22.013,6.273
tm149656,The Princess and the Frog,MOVIE,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",2009,G,98,"['animation', 'comedy', 'family', 'fantasy', 'romance']",['US'],0,tt0780521,7.1,150808,94.727,7.2
tm89841,Halloweentown High,MOVIE,"Marnie Piper prepares to begin a new school year, she asks the Halloweentown Hot Witches' Council to work toward openness between Halloweentown and the mortal world. She proposes to bring a group of Halloweentown students to her own high school in the mortal world.",2004,G,82,"['comedy', 'family', 'fantasy']",['US'],0,tt0414078,6,7825,15.901,6.5
tm26890,Aquamarine,MOVIE,"Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard.",2006,PG,104,"['romance', 'comedy', 'animation', 'fantasy', 'family', 'drama']","['US', 'AU']",0,tt11389906,5.4,43220,34.353,6.4
ts22467,Wizards of Waverly Place,SHOW,"Alex, Justin and Max Russo are not your ordinary kids - they're wizards in training! While their parents run the Waverly Sub Station, the siblings struggle to balance their ordinary lives while learning to master their extraordinary powers.",2007,TV-G,24,"['comedy', 'scifi', 'fantasy', 'drama', 'family']",['US'],4,tt0799922,6.9,35416,53.09,8.149
